frame,0_x,0_y,0_vis,1_x,1_y,1_vis,2_x,2_y,2_vis,3_x,3_y,3_vis,4_x,4_y,4_vis,5_x,5_y,5_vis,6_x,6_y,6_vis,7_x,7_y,7_vis,8_x,8_y,8_vis,9_x,9_y,9_vis,10_x,10_y,10_vis,11_x,11_y,11_vis,12_x,12_y,12_vis,13_x,13_y,13_vis,14_x,14_y,14_vis,15_x,15_y,15_vis,16_x,16_y,16_vis,17_x,17_y,17_vis,18_x,18_y,18_vis,19_x,19_y,19_vis,20_x,20_y,20_vis,21_x,21_y,21_vis,22_x,22_y,22_vis,23_x,23_y,23_vis,24_x,24_y,24_vis,25_x,25_y,25_vis,26_x,26_y,26_vis,27_x,27_y,27_vis,28_x,28_y,28_vis,29_x,29_y,29_vis,30_x,30_y,30_vis,31_x,31_y,31_vis,32_x,32_y,32_vis
30,0.417937308549881,0.2006063312292099,0.9988439083099365,0.419404536485672,0.18206016719341278,0.9974808096885681,0.4202876687049866,0.1821334958076477,0.9971323013305664,0.4210081398487091,0.18205887079238892,0.9966611266136169,0.4145565629005432,0.1792803555727005,0.9985373616218567,0.41177240014076233,0.17743444442749023,0.9986276626586914,0.40863165259361267,0.17541752755641937,0.9987431764602661,0.4143068790435791,0.18198539316654205,0.9930173754692078,0.39614754915237427,0.1743055284023285,0.9992504715919495,0.415400892496109,0.21381469070911407,0.9980301856994629,0.4101002812385559,0.21255607903003693,0.9993883967399597,0.4263126254081726,0.27764612436294556,0.9994264245033264,0.34404242038726807,0.23230905830860138,0.9999141693115234,0.43607816100120544,0.36242949962615967,0.5563855171203613,0.2924026846885681,0.26959028840065,0.9960536360740662,0.4038890600204468,0.3663980960845947,0.4679096043109894,0.29767706990242004,0.3678114414215088,0.9277071356773376,0.3951699733734131,0.37094810605049133,0.4433647394180298,0.29747164249420166,0.392517626285553,0.8488414287567139,0.39469268918037415,0.36064133048057556,0.456806480884552,0.3059002459049225,0.39064696431159973,0.8481982350349426,0.397726446390152,0.35766828060150146,0.4264945983886719,0.3078416585922241,0.3836873769760132,0.8162715435028076,0.3614872694015503,0.4810391962528229,0.999596118927002,0.32500413060188293,0.45780161023139954,0.9996984601020813,0.32154083251953125,0.637161135673523,0.9289380311965942,0.373098224401474,0.5891679525375366,0.9922739863395691,0.28195059299468994,0.7604409456253052,0.9365081191062927,0.32827770709991455,0.703580379486084,0.8997732996940613,0.26742592453956604,0.7635625600814819,0.9140669107437134,0.3171495795249939,0.705782413482666,0.7606405019760132,0.28193196654319763,0.8266551494598389,0.9510926008224487,0.33015328645706177,0.7877736687660217,0.8990433216094971
31,0.4179449677467346,0.19552093744277954,0.9989583492279053,0.4194720387458801,0.17669880390167236,0.9977289438247681,0.4204101264476776,0.17671947181224823,0.9974151253700256,0.4211517572402954,0.17666082084178925,0.9969906210899353,0.4144798517227173,0.1739584058523178,0.9986815452575684,0.4116535484790802,0.1721941977739334,0.9987629055976868,0.4084906280040741,0.17035004496574402,0.9988672733306885,0.41451820731163025,0.17698241770267487,0.9937050342559814,0.3960464298725128,0.16932812333106995,0.9993247985839844,0.41555044054985046,0.2086714804172516,0.9982264041900635,0.410163938999176,0.20765972137451172,0.9994493722915649,0.4291499853134155,0.2663303017616272,0.999482274055481,0.3440656065940857,0.22642558813095093,0.9999226331710815,0.44214341044425964,0.3508094549179077,0.5961844325065613,0.2931060791015625,0.265751451253891,0.9962061047554016,0.4234492778778076,0.35910117626190186,0.5061350464820862,0.29852423071861267,0.3613680303096771,0.929745614528656,0.4132174849510193,0.3589734137058258,0.47961512207984924,0.3008387088775635,0.38453102111816406,0.8520506620407104,0.4137309193611145,0.3436215817928314,0.4913196861743927,0.30838289856910706,0.3808784484863281,0.8511381149291992,0.4157065749168396,0.34111151099205017,0.45523467659950256,0.3098391592502594,0.37428367137908936,0.8184666037559509,0.36566218733787537,0.4757007658481598,0.999603271484375,0.3293065130710602,0.45391151309013367,0.9997268915176392,0.3278660774230957,0.6184901595115662,0.9258890748023987,0.375702440738678,0.5864254832267761,0.9925068020820618,0.2793504297733307,0.7143079042434692,0.9378083348274231,0.345541775226593,0.7519952058792114,0.9094703793525696,0.26201480627059937,0.7039188742637634,0.9156180024147034,0.3326922655105591,0.7680583000183105,0.7812873721122742,0.2672593295574188,0.7885698676109314,0.9511594772338867,0.3583148419857025,0.8200746774673462,0.9085450768470764
32,0.41811397671699524,0.1917702704668045,0.9990615248680115,0.41959482431411743,0.17391976714134216,0.9979527592658997,0.4206080734729767,0.17409087717533112,0.9976701140403748,0.42143991589546204,0.17413274943828583,0.997287392616272,0.41455307602882385,0.17095887660980225,0.9988118410110474,0.4117802083492279,0.169209823012352,0.9988853335380554,0.40866562724113464,0.16731803119182587,0.9989795088768005,0.4149637818336487,0.1747780293226242,0.994323194026947,0.39623159170150757,0.16702300310134888,0.9993917942047119,0.41587668657302856,0.205147847533226,0.9984027743339539,0.41037845611572266,0.2039858102798462,0.9995042681694031,0.43024253845214844,0.26391303539276123,0.9995308518409729,0.34414243698120117,0.22489109635353088,0.999930202960968,0.4431125819683075,0.34633004665374756,0.625487744808197,0.29330921173095703,0.2645910084247589,0.9963935017585754,0.42494553327560425,0.3582763671875,0.5273311138153076,0.2991071939468384,0.3591606914997101,0.9323374629020691,0.4153318703174591,0.3602561056613922,0.499946653842926,0.3023359179496765,0.3834371268749237,0.8560478687286377,0.4163033962249756,0.34421607851982117,0.5103124976158142,0.3097701072692871,0.37918713688850403,0.8549731969833374,0.41810712218284607,0.3406996726989746,0.46963685750961304,0.3111882507801056,0.37199994921684265,0.8226033449172974,0.36708757281303406,0.47409239411354065,0.9996201992034912,0.33060747385025024,0.4520829916000366,0.9997531175613403,0.3293757736682892,0.614006757736206,0.9273656010627747,0.37476542592048645,0.5839115977287292,0.9929447174072266,0.2791565954685211,0.7078756093978882,0.940994381904602,0.34780019521713257,0.7582849264144897,0.9183893203735352,0.26158270239830017,0.6984620094299316,0.9190204739570618,0.33540090918540955,0.7750619053840637,0.8012929558753967,0.26601922512054443,0.7837187647819519,0.953075647354126,0.3610351085662842,0.8230823874473572,0.917415201663971
33,0.41931697726249695,0.19011516869068146,0.9991534352302551,0.42091885209083557,0.17227432131767273,0.9981500506401062,0.42203670740127563,0.17229700088500977,0.9978947043418884,0.4229799807071686,0.17215313017368317,0.9975491166114807,0.415648877620697,0.1696767807006836,0.9989279508590698,0.4127200245857239,0.16797009110450745,0.9989944696426392,0.4095684289932251,0.1661776751279831,0.9990798234939575,0.41674068570137024,0.17187125980854034,0.9948655366897583,0.3969587981700897,0.16507510840892792,0.9994515776634216,0.41698193550109863,0.20313803851604462,0.9985603094100952,0.4112882912158966,0.2020225077867508,0.9995534420013428,0.43288540840148926,0.25724679231643677,0.9995713829994202,0.3469533622264862,0.2243238091468811,0.9999370574951172,0.44537708163261414,0.33814242482185364,0.6411750912666321,0.2991125285625458,0.26798465847969055,0.996343731880188,0.42384082078933716,0.35612207651138306,0.519036591053009,0.3035276234149933,0.36080408096313477,0.9331775307655334,0.4151249825954437,0.36370787024497986,0.4921550750732422,0.30514365434646606,0.3861351013183594,0.85831218957901,0.41494011878967285,0.3528767228126526,0.5027537941932678,0.31350311636924744,0.3815596103668213,0.8571534752845764,0.41699209809303284,0.3454199731349945,0.4596441984176636,0.3147774040699005,0.3742143213748932,0.8252627849578857,0.3714924156665802,0.4708421230316162,0.999609112739563,0.3357273042201996,0.452789306640625,0.9997763633728027,0.3317122757434845,0.6121730804443359,0.9310966730117798,0.3753574788570404,0.5856712460517883,0.9934490323066711,0.27766212821006775,0.6624066829681396,0.9452027678489685,0.36782389879226685,0.7861029505729675,0.9264934062957764,0.2627517282962799,0.643727719783783,0.9248142242431641,0.35771527886390686,0.8133279085159302,0.8201916217803955,0.26010212302207947,0.7365545630455017,0.9561017751693726,0.3914045989513397,0.8370742797851562,0.9255167841911316
34,0.4198983609676361,0.18987813591957092,0.9992309808731079,0.42127713561058044,0.17242185771465302,0.9983044266700745,0.4222988486289978,0.17229898273944855,0.9980725646018982,0.4231554865837097,0.17207804322242737,0.9977575540542603,0.4162124991416931,0.1702122539281845,0.9990235567092896,0.41334637999534607,0.1686326414346695,0.9990847706794739,0.4102049469947815,0.1669759303331375,0.999164342880249,0.4169096350669861,0.17181190848350525,0.995280385017395,0.39771392941474915,0.1660112738609314,0.9995009899139404,0.4172349274158478,0.20252665877342224,0.9986959099769592,0.41178151965141296,0.2011963278055191,0.9995965361595154,0.43419256806373596,0.2570391297340393,0.9996022582054138,0.3488524854183197,0.22440849244594574,0.9999431371688843,0.4447719156742096,0.34011203050613403,0.6517789959907532,0.30140072107315063,0.26851239800453186,0.9962702989578247,0.4227304756641388,0.3569374084472656,0.5063452124595642,0.3054787218570709,0.3607499599456787,0.9342330694198608,0.4147379994392395,0.36410778760910034,0.4812697768211365,0.3060750961303711,0.3862219750881195,0.8610731959342957,0.41451317071914673,0.3526420593261719,0.4921734929084778,0.3148205578327179,0.3814237415790558,0.8600296378135681,0.41629067063331604,0.3473769724369049,0.44719329476356506,0.3162502944469452,0.37399351596832275,0.8286105990409851,0.3736450672149658,0.47281402349472046,0.9995636343955994,0.33722883462905884,0.45424333214759827,0.9997967481613159,0.3324458599090576,0.6122413873672485,0.9342796206474304,0.3748438358306885,0.5913270115852356,0.9939025640487671,0.2789955139160156,0.6556351184844971,0.9485563635826111,0.37057429552078247,0.786973237991333,0.9337667226791382,0.264825701713562,0.6366571187973022,0.929433286190033,0.36089441180229187,0.8129153251647949,0.8368656635284424,0.26040399074554443,0.7244886755943298,0.9583889245986938,0.39062145352363586,0.837121844291687,0.9327560067176819
35,0.42139574885368347,0.1903584748506546,0.9992952942848206,0.422588586807251,0.17203038930892944,0.9984277486801147,0.4235846698284149,0.17179806530475616,0.998214066028595,0.4244007468223572,0.17152313888072968,0.9979298114776611,0.41759923100471497,0.1703922152519226,0.9991064071655273,0.41475629806518555,0.1691196709871292,0.9991640448570251,0.4114648997783661,0.16775530576705933,0.9992395043373108,0.41831842064857483,0.171595960855484,0.9956080317497253,0.3988620936870575,0.16738806664943695,0.9995429515838623,0.4188429117202759,0.20361991226673126,0.9988089203834534,0.41329336166381836,0.20200446248054504,0.9996333122253418,0.4367417097091675,0.25752589106559753,0.9996013045310974,0.350564569234848,0.22651448845863342,0.9999481439590454,0.4448501169681549,0.3392009735107422,0.6420577168464661,0.3055867850780487,0.27164536714553833,0.9959241151809692,0.4223579466342926,0.3627939224243164,0.47702035307884216,0.30991077423095703,0.3644915521144867,0.9324268102645874,0.41452616453170776,0.3706902861595154,0.4549722671508789,0.3105388879776001,0.39016279578208923,0.8590648770332336,0.4139766991138458,0.35937270522117615,0.4663776457309723,0.31879425048828125,0.385830819606781,0.8579528331756592,0.4156447649002075,0.35414576530456543,0.42262449860572815,0.32035067677497864,0.37826961278915405,0.8274852633476257,0.3789392411708832,0.4738316833972931,0.9994703531265259,0.34334126114845276,0.4548899531364441,0.9998137950897217,0.3439505100250244,0.61344313621521,0.9378199577331543,0.3723871409893036,0.6011860370635986,0.9939479231834412,0.2812635600566864,0.6140531301498413,0.9513042569160461,0.3839741349220276,0.7979821562767029,0.9402907490730286,0.26669302582740784,0.5906415581703186,0.9336190223693848,0.3782685399055481,0.831159234046936,0.8514962196350098,0.255258172750473,0.6781684160232544,0.960249125957489,0.4167335033416748,0.8282122015953064,0.9391921758651733
36,0.4217374324798584,0.19109104573726654,0.9993574023246765,0.42306777834892273,0.17234811186790466,0.9985572695732117,0.42408207058906555,0.17216557264328003,0.9983606338500977,0.42493513226509094,0.17191468179225922,0.9981029033660889,0.41807231307029724,0.17068332433700562,0.9991864562034607,0.4151695966720581,0.16938430070877075,0.9992396235466003,0.4118066132068634,0.1680198460817337,0.9993100762367249,0.4191756844520569,0.17212724685668945,0.9959492087364197,0.3991547226905823,0.1677870899438858,0.9995839595794678,0.4192622900009155,0.20463499426841736,0.9989179372787476,0.41358834505081177,0.20286774635314941,0.9996680617332458,0.4371510148048401,0.2559010982513428,0.9996199011802673,0.3512367606163025,0.22783231735229492,0.9999529719352722,0.4470289647579193,0.3357972502708435,0.6443032622337341,0.306891530752182,0.27293825149536133,0.9957379102706909,0.4216994643211365,0.36168545484542847,0.46267756819725037,0.31105637550354004,0.3662455677986145,0.9340258836746216,0.4140123724937439,0.37242749333381653,0.4420352876186371,0.31134000420570374,0.39213475584983826,0.8634325861930847,0.41351717710494995,0.3616960942745209,0.45411792397499084,0.3194558620452881,0.38742709159851074,0.8623914122581482,0.4151477515697479,0.3557446002960205,0.409805566072464,0.32114377617836,0.3795740604400635,0.8332769870758057,0.38057130575180054,0.47469550371170044,0.9994018077850342,0.3451949656009674,0.4563175141811371,0.9998299479484558,0.34611549973487854,0.6131912469863892,0.940616250038147,0.3721310794353485,0.6074183583259583,0.9941509366035461,0.28155308961868286,0.611221432685852,0.9535836577415466,0.3842465877532959,0.8029326796531677,0.946164608001709,0.2660468816757202,0.5849610567092896,0.9375943541526794,0.37922000885009766,0.8370289206504822,0.8648713231086731,0.25450029969215393,0.6736620664596558,0.9617920517921448,0.41661781072616577,0.8279005289077759,0.9449903964996338
37,0.421987384557724,0.1912064254283905,0.9993894100189209,0.4232952296733856,0.17242924869060516,0.9986127614974976,0.42437228560447693,0.1723814755678177,0.9984294176101685,0.42528074979782104,0.1723264753818512,0.9981968998908997,0.4181461036205292,0.17076627910137177,0.9992339611053467,0.4152096211910248,0.16948078572750092,0.9992873072624207,0.41182729601860046,0.16810616850852966,0.999359130859375,0.41987740993499756,0.17224711179733276,0.9960288405418396,0.39935025572776794,0.16922351717948914,0.9996031522750854,0.4201164245605469,0.20479288697242737,0.9989969730377197,0.4137827455997467,0.20332589745521545,0.9996945858001709,0.43888434767723083,0.25830018520355225,0.9996325373649597,0.35121801495552063,0.2370990812778473,0.999957263469696,0.44556760787963867,0.3374720513820648,0.6347939372062683,0.3092697858810425,0.2950083613395691,0.9953519701957703,0.4197131395339966,0.3925837278366089,0.4428063929080963,0.3161523640155792,0.38338977098464966,0.9330399632453918,0.41141757369041443,0.41029417514801025,0.42650893330574036,0.3173195421695709,0.4116261303424835,0.8642695546150208,0.40980586409568787,0.40505412220954895,0.4394107162952423,0.32471829652786255,0.404448926448822,0.8631961941719055,0.4117776155471802,0.39714789390563965,0.3947179615497589,0.32626378536224365,0.39506328105926514,0.8346419334411621,0.3838040232658386,0.4753268361091614,0.999347448348999,0.3472693860530853,0.4610312879085541,0.9998446702957153,0.3468136191368103,0.6108185648918152,0.9372971653938293,0.3710724115371704,0.6243502497673035,0.9939205050468445,0.28233081102371216,0.5725780725479126,0.9496105909347534,0.3888449966907501,0.8105742335319519,0.9513478875160217,0.27296262979507446,0.5449962615966797,0.9365534782409668,0.3845828175544739,0.8432101011276245,0.8758838772773743,0.26030510663986206,0.6289375424385071,0.9585233926773071,0.424386590719223,0.8257747292518616,0.9499691724777222
38,0.42205870151519775,0.19157780706882477,0.9994289875030518,0.4233582317829132,0.1728561818599701,0.9986981749534607,0.424458771944046,0.17272835969924927,0.9985290169715881,0.42538487911224365,0.17251497507095337,0.9983188509941101,0.41814765334129333,0.17097824811935425,0.9992882013320923,0.41520804166793823,0.16960999369621277,0.9993390440940857,0.411821186542511,0.1682359129190445,0.9994086623191833,0.42004403471946716,0.17294132709503174,0.9962367415428162,0.3994174599647522,0.17030274868011475,0.9996268153190613,0.4203253388404846,0.2052823156118393,0.9990795254707336,0.4138146638870239,0.2041887491941452,0.9997206926345825,0.43887895345687866,0.2595033049583435,0.9996533393859863,0.35152730345726013,0.24011798202991486,0.9999611377716064,0.44514331221580505,0.33892861008644104,0.6320831179618835,0.3094715178012848,0.3000861704349518,0.9951213002204895,0.4193086326122284,0.4005569815635681,0.4358257055282593,0.31692397594451904,0.38609254360198975,0.9331670999526978,0.41065019369125366,0.4185844659805298,0.4224628806114197,0.31834396719932556,0.4145580232143402,0.866510272026062,0.408914178609848,0.41206812858581543,0.43645143508911133,0.3252902626991272,0.40784817934036255,0.8653978705406189,0.41097116470336914,0.40408509969711304,0.39012107253074646,0.3267368972301483,0.3981627821922302,0.8373602628707886,0.3839525878429413,0.47569164633750916,0.9993101954460144,0.34782466292381287,0.4634300768375397,0.9998579025268555,0.3519788086414337,0.6116430759429932,0.9340347647666931,0.3707604706287384,0.6273168325424194,0.9938033819198608,0.2837291955947876,0.5690460801124573,0.9461674094200134,0.38928234577178955,0.8115280866622925,0.9560248851776123,0.27630189061164856,0.5426599383354187,0.9362080097198486,0.38544657826423645,0.844430148601532,0.8861510753631592,0.26251861453056335,0.6265907287597656,0.955646276473999,0.42645853757858276,0.8258824348449707,0.9544846415519714
39,0.42274510860443115,0.20493461191654205,0.9994765520095825,0.42381763458251953,0.18650759756565094,0.9988034963607788,0.42492005228996277,0.18623223900794983,0.9986532330513,0.42583146691322327,0.18576811254024506,0.9984613060951233,0.4183548092842102,0.18427154421806335,0.9993479251861572,0.41537371277809143,0.18286196887493134,0.9993956685066223,0.41191503405570984,0.18156252801418304,0.9994588494300842,0.4203590750694275,0.18469130992889404,0.9965384602546692,0.3998435437679291,0.18230323493480682,0.9996557831764221,0.42121049761772156,0.2179279625415802,0.9991621971130371,0.4143061935901642,0.21831867098808289,0.9997457265853882,0.438294917345047,0.26589447259902954,0.9996832013130188,0.3514311611652374,0.25879552960395813,0.999964714050293,0.44116005301475525,0.3503129780292511,0.6423922777175903,0.3091072738170624,0.335452139377594,0.9948788285255432,0.42239391803741455,0.4388454556465149,0.451518177986145,0.31950902938842773,0.41889676451683044,0.9352160096168518,0.41553255915641785,0.47203636169433594,0.4382113516330719,0.32017046213150024,0.44620341062545776,0.8718224763870239,0.41311895847320557,0.4698494076728821,0.4542310833930969,0.32635337114334106,0.43952202796936035,0.8707383871078491,0.41394275426864624,0.45551106333732605,0.40670281648635864,0.327784925699234,0.43022748827934265,0.8430262804031372,0.383371502161026,0.48029711842536926,0.999331533908844,0.34799668192863464,0.4688505530357361,0.9998709559440613,0.35681915283203125,0.6198665499687195,0.9274944067001343,0.3708904981613159,0.6371381282806396,0.9939312934875488,0.29503870010375977,0.5490918159484863,0.9412115812301636,0.3854961097240448,0.8170555233955383,0.9603058695793152,0.28845277428627014,0.5232901573181152,0.9363299012184143,0.38211703300476074,0.8504202961921692,0.8958405256271362,0.26503437757492065,0.589130163192749,0.9532092213630676,0.41806548833847046,0.8403201103210449,0.9587118029594421
40,0.423301637172699,0.20855922996997833,0.9995216727256775,0.42419305443763733,0.19035667181015015,0.998905599117279,0.42529013752937317,0.19007320702075958,0.998771607875824,0.42618972063064575,0.18953992426395416,0.9985969662666321,0.4185623526573181,0.18809327483177185,0.9994047284126282,0.4155326783657074,0.18666356801986694,0.9994492530822754,0.4120231568813324,0.1853676438331604,0.9995066523551941,0.4205901026725769,0.18839561939239502,0.996831476688385,0.400089293718338,0.18575990200042725,0.9996844530105591,0.42182794213294983,0.22129955887794495,0.999238908290863,0.414712518453598,0.22207513451576233,0.9997689723968506,0.43797609210014343,0.26890355348587036,0.9997103214263916,0.35134875774383545,0.26344093680381775,0.9999679327011108,0.43953850865364075,0.353655606508255,0.6494570374488831,0.3090982139110565,0.3411228060722351,0.9946620464324951,0.4237634241580963,0.4410129189491272,0.46435919404029846,0.32014939188957214,0.42260122299194336,0.9368940591812134,0.41723403334617615,0.4748510718345642,0.4516187906265259,0.32046231627464294,0.4492669403553009,0.8763822913169861,0.4143788516521454,0.4723416864871979,0.46951374411582947,0.32634034752845764,0.4430045485496521,0.8753346800804138,0.41489890217781067,0.45724958181381226,0.4208172857761383,0.32777169346809387,0.4348348081111908,0.8480687737464905,0.38306716084480286,0.4828397035598755,0.9993523955345154,0.3485323488712311,0.4719070494174957,0.9998827576637268,0.3551526665687561,0.6212895512580872,0.9228264689445496,0.3708706498146057,0.640241265296936,0.9940932393074036,0.29814669489860535,0.5483779907226562,0.9371612071990967,0.38512226939201355,0.8182095289230347,0.9641671180725098,0.29069265723228455,0.5213381052017212,0.9364901781082153,0.3823228180408478,0.851652979850769,0.9046320915222168,0.26676326990127563,0.587618887424469,0.9513803720474243,0.41778141260147095,0.8405551910400391,0.962537944316864
41,0.4234057664871216,0.21937312185764313,0.9995604157447815,0.4241754114627838,0.2013355940580368,0.9989902377128601,0.4252244532108307,0.2009086012840271,0.9988751411437988,0.4260571002960205,0.20029917359352112,0.9987133145332336,0.41855716705322266,0.20026634633541107,0.9994516372680664,0.4155282974243164,0.19931991398334503,0.9994938969612122,0.41202470660209656,0.1983477622270584,0.9995418787002563,0.42042312026023865,0.20111723244190216,0.9971034526824951,0.4005030691623688,0.1998249888420105,0.9997028112411499,0.42195838689804077,0.23091858625411987,0.9993041157722473,0.4150109589099884,0.2325512319803238,0.9997873306274414,0.4373627007007599,0.27846482396125793,0.9997377991676331,0.35222968459129333,0.27999645471572876,0.999970555305481,0.4353446364402771,0.3600369095802307,0.676804780960083,0.3108319044113159,0.3603345453739166,0.9946005940437317,0.427295058965683,0.4546773433685303,0.5108139514923096,0.3254268765449524,0.4367654621601105,0.940423846244812,0.42602863907814026,0.48413342237472534,0.4969477951526642,0.3274717926979065,0.46627479791641235,0.883804976940155,0.4223082363605499,0.48127850890159607,0.5140458345413208,0.3326305150985718,0.4535967707633972,0.8827752470970154,0.42086368799209595,0.46853750944137573,0.4676966667175293,0.3330773115158081,0.4441829025745392,0.856217086315155,0.38420194387435913,0.4915541112422943,0.9994019865989685,0.3492504358291626,0.484747976064682,0.9998933672904968,0.36933645606040955,0.6304208636283875,0.9240456819534302,0.36869367957115173,0.6443973183631897,0.994337797164917,0.30969932675361633,0.5462151765823364,0.9334117770195007,0.38410845398902893,0.8125145435333252,0.9675930142402649,0.30469563603401184,0.524692714214325,0.936335563659668,0.3731670081615448,0.8398981690406799,0.9127228260040283,0.2887963652610779,0.574148952960968,0.9497644305229187,0.4164697229862213,0.849397599697113,0.9659496545791626
42,0.42360931634902954,0.22258856892585754,0.9995977282524109,0.42416706681251526,0.20452801883220673,0.9990748167037964,0.4252137541770935,0.20390182733535767,0.9989739060401917,0.4260062575340271,0.20315897464752197,0.9988269209861755,0.41864246129989624,0.20370173454284668,0.9994982481002808,0.4156365990638733,0.20283207297325134,0.9995371103286743,0.4121600389480591,0.20199526846408844,0.9995781183242798,0.4201955795288086,0.2033158838748932,0.9973658323287964,0.4007473886013031,0.20316945016384125,0.9997241497039795,0.42206016182899475,0.23469237983226776,0.9993669390678406,0.4153711497783661,0.23618265986442566,0.9998055100440979,0.43671777844429016,0.2808065116405487,0.9997628927230835,0.3522524833679199,0.2838670611381531,0.9999727010726929,0.4342646896839142,0.3620090186595917,0.7028152942657471,0.31120309233665466,0.36487093567848206,0.9943662285804749,0.4283398389816284,0.45471861958503723,0.5541557669639587,0.3276728391647339,0.44167566299438477,0.9419193267822266,0.42816445231437683,0.4838264584541321,0.539304256439209,0.3299834728240967,0.4707414209842682,0.8878062963485718,0.4246457815170288,0.4821191430091858,0.5554975271224976,0.3348657190799713,0.4599287211894989,0.8867946863174438,0.4227936267852783,0.4700150191783905,0.511513352394104,0.3352484703063965,0.45006415247917175,0.8602510094642639,0.3852086365222931,0.49245932698249817,0.9994456768035889,0.35007810592651367,0.4872418940067291,0.9999026656150818,0.3720683753490448,0.6326303482055664,0.9237302541732788,0.3673877418041229,0.6464166641235352,0.9943302273750305,0.31238624453544617,0.545012354850769,0.9285383820533752,0.38317856192588806,0.8098793625831604,0.9705867171287537,0.3077795207500458,0.5240126848220825,0.9348757863044739,0.36879628896713257,0.8366153240203857,0.9195688366889954,0.29362672567367554,0.568003237247467,0.9470881819725037,0.40917548537254333,0.8490635752677917,0.9688588976860046
43,0.4239330589771271,0.2270662784576416,0.9995675086975098,0.42414817214012146,0.20883627235889435,0.9989984035491943,0.4250843822956085,0.20818744599819183,0.9989473819732666,0.42569324374198914,0.20746631920337677,0.9987927079200745,0.4186881482601166,0.20848476886749268,0.9994656443595886,0.41570451855659485,0.20789703726768494,0.9995163083076477,0.41229161620140076,0.20734725892543793,0.9995383620262146,0.41877683997154236,0.20881199836730957,0.9973936676979065,0.400752454996109,0.20955179631710052,0.9996846318244934,0.4222378134727478,0.23944289982318878,0.9993581771850586,0.41585642099380493,0.24084754288196564,0.9997996091842651,0.43495407700538635,0.2876889407634735,0.9997705817222595,0.35362008213996887,0.29288890957832336,0.999972403049469,0.4268623888492584,0.37930718064308167,0.6879358887672424,0.31925544142723083,0.3846351206302643,0.9939391613006592,0.42759081721305847,0.46801239252090454,0.5355682373046875,0.34583979845046997,0.44795355200767517,0.9372684359550476,0.4256681203842163,0.4938567280769348,0.523879885673523,0.35026463866233826,0.47503167390823364,0.8824710249900818,0.42383629083633423,0.4941941201686859,0.5416818857192993,0.3539445102214813,0.46465668082237244,0.8812950253486633,0.4222292900085449,0.4826509356498718,0.4986075758934021,0.3529985845088959,0.4556584656238556,0.8524347543716431,0.38748130202293396,0.5014029145240784,0.9993671774864197,0.3511432409286499,0.492573618888855,0.9998985528945923,0.3821280896663666,0.654941737651825,0.9241552948951721,0.3655270040035248,0.6535475850105286,0.9940168857574463,0.3237994313240051,0.5640017986297607,0.9158779382705688,0.3538970649242401,0.8120653033256531,0.9731774926185608,0.3185814917087555,0.5444048643112183,0.9260344505310059,0.34282615780830383,0.8396032452583313,0.9244917035102844,0.3051522374153137,0.6016478538513184,0.9411380887031555,0.37756142020225525,0.8503369092941284,0.9713840484619141
44,0.4239172339439392,0.22773703932762146,0.9995718598365784,0.42406970262527466,0.20980572700500488,0.9990071058273315,0.42496660351753235,0.20925182104110718,0.9989781975746155,0.42553967237472534,0.20848503708839417,0.998826801776886,0.41867050528526306,0.2093110978603363,0.999472975730896,0.41570034623146057,0.20876359939575195,0.9995260834693909,0.41229313611984253,0.20833276212215424,0.9995378255844116,0.41860732436180115,0.20954278111457825,0.9975122809410095,0.4007505476474762,0.2108452320098877,0.9996756911277771,0.42224863171577454,0.24018648266792297,0.9993844628334045,0.41584068536758423,0.24220061302185059,0.9998064637184143,0.4340936541557312,0.2903294861316681,0.9997830390930176,0.3544887900352478,0.29407456517219543,0.9999730587005615,0.4256746768951416,0.3851998746395111,0.6862704157829285,0.3209231495857239,0.3851025700569153,0.9937069416046143,0.42681774497032166,0.47181254625320435,0.5372739434242249,0.3444238007068634,0.4469749331474304,0.9368784427642822,0.4259450435638428,0.49848243594169617,0.5273610949516296,0.34815338253974915,0.4758474826812744,0.8832111358642578,0.425161212682724,0.49867886304855347,0.5466389656066895,0.3522857129573822,0.46438488364219666,0.8819894790649414,0.423221617937088,0.48691612482070923,0.5031640529632568,0.3516521751880646,0.45452630519866943,0.8520033955574036,0.388142853975296,0.5047373175621033,0.9993134140968323,0.35221967101097107,0.49530115723609924,0.9998967051506042,0.38420575857162476,0.6593912839889526,0.9248456358909607,0.36526188254356384,0.6559739112854004,0.9938956499099731,0.3253295421600342,0.5697740912437439,0.9042696356773376,0.34956473112106323,0.812751054763794,0.9755849838256836,0.3201843798160553,0.5508083701133728,0.9192032814025879,0.33945029973983765,0.8398379683494568,0.9295712113380432,0.3073559105396271,0.6130064725875854,0.9359104633331299,0.3743978440761566,0.8517482876777649,0.9737674593925476
